,ID,Tweet,Sentiment
21527,1557298008,@pigflyin yummmm ur making me hungry! im having fried rice 2nite with left over rice Booo ,0
797752,2328291928,I'm already sick of work. ,0
496818,2185686368,@Cara yeah.  feel the same way.  RIP indeed ,0
638088,2234358251,my head hurts (BAD) ,0
727449,2262825845,@kevwilliamson what do you think?  Any chances?  Scream will not be the same without Neve as Sidney. ,0
563243,2205864366,"I can barely hold myself up on my legs, but I guess I have to go and write my exam ",0
281638,1992389642,I think I have hey fever! ,0
581676,2214361677,Who the fuck was smoking in the ATM? Now the whole branch smells like ciggarettes ,0
680863,2249602595,"@Franzmo I just listened to the link, and my heart broke in 12 million peices. You just ruined my great day ",0
316720,2002462382,hhmmm... a lot of 'trons seem to be creeping up. ,0
252463,1983751087,Hey @souljaboytellem awwwwww  bye soulja boy!!! love you!!!!!!  (souljaboytellem live &gt; http://ustre.am/2UhS),0
35294,1565158392,"Pleasant, sunny day - what are we doing inside?  ",0
643228,2235712788,"@mrmaxg It sure does, as I am reading it now! More than I can say for my new SIM card though  x",0
533286,2197084279,@TheGamerGeek GAHHH!!! NO!! ,0
630498,2232020406,Aah bushes as jack in the box kinda Fuck up your legs when you run into them.. ,0
585242,2215551068,"I wish I could survive a Japanese gameshow  Put me on the show, please.",0
37536,1572999661,@RealLamarOdom WAS? it's still hot right now! I'm dyyyyying over here in Northridge ,0
479294,2178826526,i miss my best friend ALEXIS LAPREE KENNERLY!!! even though your not talking to me for 2 months ,0
176596,1965396854,@thepresidentJx3 no one ever gave me the info I'm sad ,0
419333,2061962260,was just at Angels Stadium for EHS's CiF Championship baseball game... they lost ,0
195209,1970455265,Sitting in the airport waiting for are next flight still have anothe hour this freakin sucks !!!!!! I just want a be to sleep ,0
225057,1977557369,A total of fifteen minutes before a fight broke out ,0
273368,1990384003,@sniz When did you leave? So ragin getting the bus home last night. I wanted to stay!  My voice is fucked! ,0
488343,2182547162, Losee Magic,0
417172,2061474283,@ddlovato gd luck demi! i really wana go but i dont live in us ,0
518962,2191674376,not feeling too good this morning.   mornting folks.,0
301370,1998632491,@mileycyrus - your tennis teacher is so mean  Haha,0
334462,2013577736,just watched the biography of Freddie Mercury. soo sad! he died 4 days after I was born. I cried. ,0
672821,2247294315,I wanna go to barts bday tomorrow but it's suppose to be horrible out ,0
68523,1692883271,@wraith816 Oh no! ,0
793839,2326765472,Nothing to do but watch tennis! Hate warm days ,0
384455,2053409056,@ShaunStenning D'oh. Waiting on webvision to fix up the affiliate reporting problem too so we can get motivated 2 sell more YOTA! ,0
615889,2226456525,bored and pissed... ,0
167843,1961911011,@chasejustin i can't go tonight   *Cait*,0
46511,1677424202,@Kathrynsweets  Clean Me!,0
41573,1574104322,Cut my finger on my braces ,0
671119,2246764608,"@mama_abbie dang, that sucks ",0
180021,1966447355,"this part is boring. who cares about edward being saved, blah blah? i want jacob! ",0
680946,2249621436,is at home on a late Friday night with no one to hangout with  I feel so bored,0
744795,2267242890,"aaaaaand my game's been cancelled. weather-wise, i'm glad. but sadly b/c of camp, this means only one game left for me  ",0
181564,1966919271,My puppy Is having an allergic reaction ,0
250867,1983325148,@powerwriter Just once I'd like to be tweeting and filming good news ,0
739711,2265797153,"@AshJolliffe I dunno what Im doing  I cant transfer it over, and i think i chnaged it to 500m by 500 m lol ",0
265491,1988812784,Fed up with getting my gaming orders cancelled  maybe i shld look for a pre-owned one instead.,0
733027,2264213731,@McFlyFreak03 yep sure was and yeah i have couple of times now wbu?? and btw they said there not touring again this year ,0
262054,1986084003,I wish I was at the MTV awards ,0
648966,2237164410,"up nuthin to do, cant sleep not feelin to  gd ",0
337415,2014205227,@noevidenz lol. i want sims 3 ,0
640204,2234921893,Good Morning #madrugadores!! I predict another day powered by coffee ,0
426983,2063648031,@DubarryMcfly yeah i guess but youre not bored at work. I am  loveyoufletch xxx,0
261752,1985994481,Potero Hill's Whole Foods was terrifying and claustrophobic. Wonder if it was the Noe Valley refugees. Hope ours isn't like that ,0
241503,1981105405,Pissed off that @twitter banned my @iTouchmaster101 ,0
64550,1688813750,Worried about Grandpa S. worried about how my hubby is going to handle it cause it seems gpa dosen't have long ,0
513496,2190399355,just got my invite to MS Vine. too bad the company firewall is stricter than my mom ,0
389969,2054569542,@thelane aww... I guess I'll just have to wait for @common_squirrel ,0
525218,2193794856,My 5 days off and mini vaycay in NYC flew by way to fast ,0
490762,2183568664," school/band/maths/music lessons :,(",0
570255,2208277695,Sad that others are getting the 3.0 update. How come I don't yet? ,0
510605,2189695328,"Well. ... I most definitely have a broken heart. No use pining but damn it, why do good things have to go bad ",0
72291,1694195043,R.I.P KILLASEAN YOU'LL FOREVER BE MISSED...I LOVE YOU BABY ,0
466460,2175568100,need some good luck thoughts have a   check up at the dentist later this morning   it can't only be me that hates seeing them ?,0
283763,1992990062,croydon the morra for 3 weeks ,0
351905,2018938716,@ninjamony you think I look like a ZOMBIE!  I'm crushed.  You don't have to support it if you don't want to.  I understand ,0
756008,2288525930,@MOViN997 u didnt put the word to text on your twitter ,0
744089,2267036991,"@JackknifeJacob get on skype, i miss you ",0
412199,2060290304,"Oooh! Can you imagine that, this is the longest time Pao and I are apart. ",0
393578,2055433855,@MsCalleighBaby that's not good ,0
16070,1555759165,I broke curfew ,0
321847,2003949397,@LeisureSociety I want to go to that so bad  Last train back to London is early though.,0
436329,2065640162,"@fetalmind17 i hope my sacrifices pay off big time,need a job badly ",0
625389,2230225844,I'm never going to leave the office. Now I have to catch the 7:35 train to get home at 9pm ,0
163265,1957742079,why am i awake? ,0
232128,1979104376,"@saabmagalona I can't make it, doll, I have a family thing, we're gonna bring our dog na to be put to sleep ",0
728794,2263160090,Hopelessly searching for an exotic glue that they don't sell in NZ ,0
718751,2260388036,I cried ,0
163843,1958135171,@mylivetweets where were u?  (via @evregirl) - Meetings...,0
465920,2175449716,Ekh. How come I don't have summer plans and a countdown!! ,0
446039,2068294511,homeworkin the rest of the day  haha,0
36601,1565793086,@ynnie36 @peeks i often fly to Boston for memorial day weekend too. hubby has work travel no babysitting coverage ,0
436239,2065617670,@KrisBenbow Think of your number and double it ,0
392407,2055142704,@tommcfly I voted for you over and over and over again! You deserve it! but you could reply more fans ,0
335838,2013874182,i need a second job ,0
511286,2189865835,Fuck!!! I really hope that I'm nearing my last night alone...i miss his touch ,0
104380,1822494315,angels and demons in like an hour or two shower fer now...i hope now that my hair is cut its easier to straighten. I miss richard ,0
222284,1976990013, lost at the casino kk vs AA get unlucky,0
689777,2251846837,thought this tiredness would only occur during the school year ,0
181348,1966839703,@withasound it's being a complete dick tonight. i should've kept the old one up and now i got nothing ,0
8133,1470089476,@urbaninformer I'm back up north now ,0
623737,2229662053,*sigh* I miss my buff fam and my mom is annoying me  this shit sucks!,0
6489,1469444376,Working from home...son's allergies are killing him!   Drop by for a visit www.ideastorm.com,0
198919,1971317980,Graduation is like.. Hell. ,0
477466,2178228298,ewww it's drizzling outside ,0
727342,2262800894,HUAAA teves leaves MU ,0
654081,2239230262,I poured my cereal before I realized I'm out of milk.  Boo.  ,0
795809,2327505524,It's  11:25  PM ! Wohoooo.  I din't  get me 11:11 Wish   dayuum.,0
549280,2202601729,Dissapointment. The mexican weather woman is unfrozen.  now some novela is on.,0
165402,1960812607,@ekalavyab dammit i had the passes but i am still at work ,0
570237,2208272570,At the doctor. Getting a shot  then off to work to work 8 gruesome hours. Hopefully this day speeds by fast,0
154550,1933200774,"Feeling ok, cant b bothered getting ready 4 work tho ",0
700019,2254626768,I miss you too @screamnpink ,0
445386,2068109280,I mis old times ,0
326709,2008572513,feeling alittle out of the loop ,0
755288,2288282761,@mileycyrus You took away everything with one swing  http://bit.ly/qJi4P,0
177402,1965652526,@sugafactory omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins ,0
341063,2014967499,Awake @ 6 freaking a.m.  Couldn't sleep,0
416450,2061306657,Probably my last country concert in NC! ,0
512667,2190195512,Really bored and tyred  wot should i do?,0
453051,2070210489,@barrondesigns Oh no! Glad all is well. That's no way to start your day.  ,0
567683,2207270438,"wish i was going to blue syndrome, fox avenue and i fight crime in dorans tonight. fuckkk you over 18's gigs. ",0
15187,1554037200,"@hedydd: at last! rhywyn i actualy gweld twitter fi ;) yea, v'n busy tan y 20th.bad times  ti'n ok though?",0
333845,2013435513,@celesssste school is heaps shit  get better before melbourne woman!,0
206181,1973063370,hates being sick  laying around the house all day,0
351547,2018647023,Uh Oh... the dark clouds are moving overheard... que- the rain ,0
460372,2072427450, dana fritz is gone for a week. I miss her :/,0
588891,2216810368,I've been told that this injection into my spine at the nerve root *should* relieve the pain. If it doesn't I may need surgery ,0
666570,2245325289,In a terrible mood. I need cheering up ,0
437341,2065895846,"@ItsChelseaStaub i want coffe  but my mom don't let me xd btw u rock in Jonas, you're the best!!",0
779337,2322903315,@rickyftw i wanna hang out with the all mighty rickyterror ,0
61774,1686846126,Shuttle train to shuttle bus to JFK to regular A train to the L train to the B60 bus... Going to be late for church ,0
72846,1694347276,I can't see ,0
732109,2263989881,I think I need a sleep aide medication. ,0
106354,1823506210,@SweetNess28 you need blackberry ,0
107842,1824079901,doesn't want to go to work tomorrow ,0
86268,1754070356,@girlgeeks what about those of us who can't make either? ,0
516673,2191127397,I'm converting a SQL Server DW app to run on Oracle. Not exactly fun: T-SQL â‰  PL/SQL   4 days of non-stop regex so farâ€¦,0
361671,2047019519,@hellcatrecords  I didn't get my pre-ordered rancid cd yet ,0
153542,1932980820,"Head ache, ear ache, sore throat..I'm a walking ad for lemsip.. Eurgh ",0
764809,2299118197,http://twitpic.com/87ne6 - Goodbye six teeth ,0
75612,1695245946,im sik of stupid skool n the stupid bloddy people especially the people who supposely r spose 2 b mi frendz  i wanna cry,0
586214,2215891075,Not feeling to well ,0
37653,1573039874,Who knew there were freaking coyotes in Capitol Hill?! RIP Kitten ,0
387898,2054114673,@headbandHEATHAH Apparently Disney fans  JERKS.,0
775046,2321711945,Darn...!!! missed robotics workshop at IIIT...    #robotics,0
81260,1752645904,Aw man... I have ADD bad lol I can't even concentrate on this movie. ,0
366616,2048912087,@SweetGwendoline Things are good. Weather rainy here today though  How about you? did you have a good time away?,0
699646,2254512352,@nathan_a_allen I quit with the bald jokes...where's my golf invite? ,0
323410,2005171149,This case makes my phone so dirty  and I just saw the schools spaghetti and it looks like worms. Grossss,0
354719,2039804418,Oh no...Twitter can't be down tomorrow night. I was going to tweet at the Pan-Pacific Festival Block Party ,0
106098,1823387190,@nileyworldtv oh that is happening the same to me  but i haven't see her in like 6 years :/,0
585282,2215567927,"@LALaROCK dios mio, really trying  you?",0
308017,2000602398,I can not continue like this I need sleep ,0
656938,2240776573,@kmack1023 I missed the FedX truck!! Only have a slip to pick it up after 6!!!  ,0
296229,1997072942,@winphreak  There stalking me i tell you!! Will have to go and buy some tomorrow. ,0
